"fake1","41.585517","14.478919"
"516","-18.2683","36.65"
"517","-18.405","36.1081"
"518","-18.6656","36.2425"
"519","-18.3678","36.5683"
"520","-18.2942","36.7136"
"521","-18.6114","36.4314"
"522","-18.5861","36.4639"
"523","-18.5833","36.4667"
"524","-18.5833","36.4644"
"525","-18.5938","36.463"
"526","-16.0507","38.4953"
"527","-16.0176","38.485"
"528","-16.2141","38.6588"
"529","-15.5119","38.2572"
"530","-16.1464","38.3725"
"531","-15.9625","38.4416"
"532","-15.5126","38.2574"
"533","-16.132","38.0975"
"534","-16.2","38.66"
"535","-16.0649","38.6562"
"536","-15.3864","36.5264"
"537","-15.7714","37.0844"
"538","-15.5403","36.8841"
"539","-15.488","37.1402"
"540","-15.5567","37.0553"
"541","-15.315","36.6589"
"542","-15.1989","36.7025"
"543","-15.54","37.193"
"544","-15.172","36.805"
"545","-15.4628","36.9828"
"546","-15.4625","36.9836"
"547","-15.4564","36.9556"
"548","-15.4678","36.9829"
"549","-16.0936","37.3366"
"550","-16.1215","37.3395"
"551","-16.4341","37.5889"
"552","-16.0378","37.1683"
"553","-16.3586","37.767"
"554","-15.9902","37.3572"
"555","-16.2811","37.3214"
"556","-16.1416","37.3833"
"557","-15.7844","37.1633"
"558","-16.2692","37.5161"
"559","-16.1693","37.3843"
"560","-16.0361","37.5239"
"561","-16.3644","37.3307"
"562","-16.3583","37.338"
"563","-16.301","37.3522"
"564","-16.2875","37.355"
"565","-16.0099","37.3327"
"566","-18.0764","36.9278"
"567","-18.0292","36.7361"
"568","-18.01","36.8108"
"569","-18.1114","36.7581"
"570","-18.0781","36.8961"
"571","-18.0826","36.825"
"572","-17.9767","36.8578"
"573","-16.4256","36.7433"
"574","-16.0167","36.4866"
"575","-16.3511","36.8533"
"576","-16.3633","36.3789"
"577","-16.3944","36.9803"
"578","-16.5525","36.8617"
"579","-16.2186","36.9364"
"580","-16.2178","37.0011"
"581","-16.3691","36.782"
"582","-16.5927","36.9723"
"583","-16.7503","36.943"
"584","-16.367","36.5153"
"585","-17.6092","37.3972"
"586","-17.3092","37.9742"
"587","-16.9822","37.0779"
"588","-17.4295","37.5695"
"589","-17.2306","37.7764"
"590","-17.1816","37.4681"
"591","-17.1816","37.4681"
"592","-17.0522","37.7161"
"593","-17.2636","37.8936"
"594","-17.4383","37.2855"
"595","-16.8972","37.8972"
"596","-17.5877","37.4817"
"597","-17.5206","37.5514"
"598","-17.3094","37.5089"
"599","-17.33","37.1997"
"600","-17.2076","37.3128"
"601","-17.1625","37.7495"
"602","-16.767","37.5958"
"603","-17.1899","37.7306"
"604","-16.2175","35.6259"
"605","-16.0981","35.7814"
"606","-16.0986","35.7692"
"607","-16.0564","36.0289"
"608","-15.4875","35.8875"
"609","-15.7759","36.0164"
"610","-16.2173","35.4795"
"611","-16.2103","35.7997"
"612","-16.4491","36.0464"
"613","-16.4386","35.4997"
"614","-16.1684","35.4533"
"615","-16.0969","35.7721"
"616","-16.0968","35.772"
"617","-16.1315","35.8688"
"618","-15.4869","36.2714"
"619","-16.0969","35.7721"
"620","-16.097","35.7721"
"621","-16.0963","35.7721"
"622","-16.8505","36.9833"
"623","-16.8424","36.972"
"624","-16.8389","36.9799"
"625","-16.8806","37.0097"
"626","-16.5173","37.1673"
"627","-17.1195","36.9706"
"628","-17.0025","36.7706"
"629","-16.6877","37.2375"
"630","-16.6447","36.3211"
"631","-16.6922","37.3714"
"632","-16.5575","37.2925"
"633","-16.8505","36.9831"
"634","-16.8003","36.5792"
"635","-17.1466","36.9372"
"636","-16.8461","36.9791"
"637","-16.8406","36.9875"
"638","-16.8424","36.972"
"639","-17.9801","35.715"
"640","-17.7847","35.4058"
"641","-17.9801","35.715"
"642","-17.9801","35.715"
"643","-17.5839","36.0161"
"644","-17.9795","35.7128"
"645","-17.6905","35.6661"
"646","-17.8973","35.6672"
"647","-17.5278","36.2964"
"648","-17.9802","35.715"
"649","-17.0931","35.7224"
"650","-17.2047","35.7803"
"651","-17.3592","35.3542"
"652","-17.6161","35.5234"
"653","-16.6933","35.3497"
"654","-16.8997","35.7407"
"655","-17.1416","35.3217"
"656","-16.8998","35.7407"
"657","-17.2411","35.8405"
"658","-17.3181","35.9553"
"659","-16.8998","35.7407"
"660","-16.8998","35.7407"
"661","-16.8998","35.7407"
"662","-17.4156","35.6111"
"663","-16.9681","36.1181"
"664","-17.3278","35.577"
"665","-16.6478","36.2097"
"666","-17.2571","35.6241"
"667","-17.0162","35.7012"
"668","-17.109","35.76"
"669","-17.2281","37.0247"
"670","-17.5753","37.1589"
"671","-17.5138","37.04"
"672","-17.5594","36.9377"
"673","-17.4094","37.1192"
"674","-17.64","37.2717"
"675","-17.6355","37.1217"
"676","-17.4823","37.1997"
"677","-17.7153","37.1925"
"678","-17.3189","37.052"
"679","-17.4944","37.0265"
"680","-15.7491","36.7891"
"681","-15.9539","36.8658"
"682","-16.0725","36.9926"
"683","-15.9748","37.0439"
"684","-16.0883","36.9592"
"685","-15.8717","37.0223"
"686","-16.1153","37.0789"
"687","-15.8327","36.6957"
"688","-17.7786","37.0586"
"689","-17.6031","36.8195"
"690","-17.5968","36.7577"
"691","-17.5932","36.7416"
"692","-17.5786","36.8156"
"693","-17.7022","37.0097"
"694","-17.5883","36.6956"
"695","-17.7311","37.0756"
"696","-17.5811","36.6958"
"697","-17.7003","37.1131"
"698","-17.9358","36.9433"
"699","-17.7847","36.8106"
"700","-17.7855","36.9067"
"701","-17.5142","36.8427"
"702","-17.6107","36.6752"
"703","-16.8944","38.2916"
"704","-16.9927","38.4814"
"705","-16.7889","38.8723"
"706","-17.2667","38.1433"
"707","-16.9673","38.0494"
"708","-16.8942","39.0668"
"709","-16.8248","38.5036"
"710","-16.6906","38.6797"
"711","-17.1519","38.2792"
"712","-17.2745","38.1781"
"713","-16.5377","38.4179"
"714","-17.0298","38.067"
"715","-17.1173","38.1303"
"716","-16.1298","33.4955"
"717","-16.1717","33.5933"
"718","-16.1667","33.6"
"719","-16.1687","33.6"
"720","-16.1525","33.5839"
"721","-16.1729","33.595"
"722","-16.1477","33.5786"
"723","-16.1695","33.5998"
"724","-16.1572","33.6064"
"725","-16.1586","33.5656"
"726","-16.2022","33.5994"
"727","-16.143","33.6086"
"728","-16.1436","33.5844"
"729","-16.1307","33.5548"
"730","-16.1694","33.6142"
"731","-16.1855","33.6037"
"732","-16.177","33.6083"
"733","-14.5739","34.3058"
"734","-14.6083","33.8561"
"735","-14.7231","34.3631"
"736","-14.5306","34.0855"
"737","-14.7714","34.2792"
"738","-14.4922","34.1617"
"739","-14.8495","34.5278"
"740","-14.5547","34.2386"
"741","-14.5933","34.4231"
"742","-14.7361","34.3694"
"743","-14.6461","34.3277"
"744","-15.6577","32.5365"
"745","-15.7116","32.6834"
"746","-15.599","32.7674"
"747","-15.6807","32.3985"
"748","-16.097","32.4745"
"749","-15.6613","32.8099"
"750","-15.5987","32.7675"
"751","-15.7002","32.5477"
"752","-15.85","32.9667"
"753","-15.7396","32.7691"
"754","-15.6445","32.6867"
"755","-15.5664","32.6027"
"756","-15.6387","32.689"
"757","-15.6182","32.7305"
"758","-16.4174","32.8263"
"759","-16.4204","33.599"
"760","-16.2542","33.4433"
"761","-15.9687","33.1591"
"762","-16.0047","33.2313"
"763","-16.6118","33.1935"
"764","-16.7043","33.0626"
"765","-16.5476","33.3786"
"766","-16.3929","33.3082"
"767","-16.4617","33.0924"
"768","-16.8363","33.2774"
"769","-16.96","32.9193"
"770","-16.3516","33.4563"
"771","-16.3895","33.2588"
"772","-14.8803","32.8361"
"773","-14.0897","33.0952"
"774","-14.7177","32.9158"
"775","-15.1333","32.8964"
"776","-14.3372","32.3553"
"777","-14.1619","32.985"
"778","-14.6175","32.4902"
"779","-15.3833","33.6286"
"780","-15.8064","33.4698"
"781","-15.3789","33.2014"
"782","-15.6544","33.3664"
"783","-15.405","33.2588"
"784","-15.0789","33.6798"
"785","-14.6239","33.5542"
"786","-14.9033","33.6119"
"787","-14.9416","33.9259"
"788","-15.0228","33.3955"
"789","-14.79","33.528"
"790","-14.79","33.528"
"791","-14.8088","33.5273"
"792","-15.853","30.5877"
"793","-15.9975","30.5645"
"794","-15.8439","32.1414"
"795","-15.8061","31.7511"
"796","-16.1922","31.689"
"797","-15.9328","31.0943"
"798","-15.7723","31.6468"
"799","-15.7995","31.3542"
"800","-15.1603","31.8922"
"801","-14.9847","32.2833"
"802","-14.5761","31.7397"
"803","-14.9525","31.41"
"804","-14.4092","32.0142"
"805","-15.48","32.4897"
"806","-15.1181","31.9928"
"807","-15.8072","34.25"
"808","-15.6016","34.3359"
"809","-16.1914","33.6309"
"810","-16.1726","34.2632"
"811","-15.5314","34.3107"
"812","-16.1168","33.7333"
"813","-16.1166","33.7332"
"814","-15.9853","34.192"
"815","-16.1245","33.746"
"816","-15.9099","34.0834"
"817","-15.7717","34.1247"
"818","-16.1256","33.7599"
"819","-16.1167","33.7333"
"820","-17.4514","35.0788"
"821","-17.1369","35.1932"
"822","-17.3939","35.0534"
"823","-17.6352","35.2121"
"824","-17.4878","35.2442"
"825","-16.6439","34.6812"
"826","-17.3473","35.138"
"827","-16.7844","34.5543"
"828","-17.4749","35.2158"
"829","-17.4508","35.0785"
"830","-17.1833","35.0667"
"831","-14.9019","34.5698"
"832","-14.8489","34.5245"
"833","-15.1611","34.5611"
"834","-15.3724","34.4444"
"835","-14.9869","34.3322"
"836","-15.6147","30.4394"
"837","-15.0075","31.0028"
"838","-15.3792","30.7317"
"839","-15.1139","30.8022"
"840","-15.616","30.4489"
"841","-15.4902","30.7782"
"842","-15.6167","30.45"
"843","-15.5367","30.615"
"844","-15.6167","30.45"
"845","-19.1236","33.4994"
"846","-19.1111","33.4764"
"847","-19.1431","33.4478"
"848","-19.1144","33.4583"
"849","-19.1167","33.45"
"850","-17.8375","33.0667"
"851","-18.0438","33.2588"
"852","-18.4072","33.2397"
"853","-18.0547","33.1711"
"854","-18.3303","33.1156"
"855","-17.6033","33.2536"
"856","-17.7978","33.2189"
"857","-17.7167","33.2564"
"858","-18.1167","33.3561"
"859","-18.3247","33.2022"
"860","-17.9478","33.1942"
"861","-17.951","33.245"
"862","-18.1333","33.2227"
"863","-19.2644","33.3878"
"864","-19.2028","33.9258"
"865","-19.0772","33.6417"
"866","-19.0522","33.7853"
"867","-19.1","33.81"
"868","-19.0725","33.3636"
